can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,predicted_points
True,False,0.0,0.0,469247,0,0,-1,1,0,3,0.0,0.0,0,451,0,41,False,132,70,54,463,0.0,False,322,0.0,False,,4,2,7,342,0,6767,0,0,0.0,339,,409,618,False,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,796,344,796,344,792,342,796,344,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,137,85,679,270,795,344,661,271,0.0,0.0,0.0
True,False,100.0,100.0,226944,0,0,0,0,0,3,5.3,0.0,2,56,0,42,False,174,401,50,282,2.2,False,352,0.1,False,,0,2,7,14163,0,9157,0,0,11.4,385,73.0,161,470,False,282,1720,1,0,6,22,0,0,0,2,0,0,3,296,326.6,191.0,83,60.2,20,0.82,0.83,1.65,23.03,0,0,0,0,0,0,0,228,102,215,144,294,165,267,139,,,,,,,0.04,0.0,0.04,0.08,1.21,1.15,211,131,588,213,259,111,496,180,1.05,0.31,58.73448051948053
True,False,0.0,0.0,465390,0,0,0,0,0,2,0.0,0.0,0,272,0,43,False,17,24,40,452,0.0,False,361,0.0,False,,4,2,7,0,0,1686,0,0,0.0,393,,409,618,False,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,614,213,601,211,560,200,614,213,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,669,181,108,51,621,212,727,247,0.0,0.0,0.0
True,False,100.0,100.0,199798,0,0,0,0,3,2,8.7,0.0,1,149,0,44,False,174,376,45,174,3.0,False,372,9.5,False,,0,2,7,1756553,0,1967466,0,0,22.9,404,241.0,163,465,False,174,2936,2,0,8,45,0,0,0,1,0,0,10,448,532.8,123.9,166,82.4,33,1.29,0.61,1.9,43.82,0,0,0,0,0,0,0,126,46,273,76,206,45,195,60,,,,,,,0.04,0.0,0.02,0.06,1.34,1.38,371,58,320,192,141,38,41,15,1.01,0.25,105.45330459817959
True,False,100.0,100.0,441302,0,0,-5,5,0,2,4.3,0.0,1,188,0,45,False,174,175,45,392,2.0,False,410,1.6,False,,0,2,7,161062,0,362749,0,0,12.7,446,152.0,359,184,False,392,1125,1,2,3,16,0,0,0,2,0,0,0,204,252.0,293.4,197,74.3,10,0.87,2.43,3.3,17.31,0,0,0,0,0,0,0,272,102,148,30,179,31,222,68,,,,,,,0.07,0.0,0.19,0.26,1.38,1.28,391,69,340,203,295,96,155,60,0.8,0.24,61.78194276556776
True,False,0.0,0.0,462381,0,0,0,0,0,1,0.0,0.0,0,155,0,46,False,15,5,40,439,0.0,False,428,0.0,False,,4,2,7,0,0,90,0,0,0.0,465,,409,618,False,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,610,66,597,55,556,36,610,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,665,51,104,34,617,66,799,81,0.0,0.0,0.0
True,False,0.0,100.0,98980,0,0,0,0,2,1,7.7,0.0,-2,138,0,47,False,149,601,50,803,3.0,False,433,13.3,False,,3,2,7,1948436,0,1972857,0,0,22.2,468,10.0,226,27,False,803,3195,0,0,8,47,0,1,0,5,1,100,6,457,839.6,20.0,0,86.0,37,0.0,0.02,0.02,44.99,0,0,0,0,0,0,0,24,8,433,9,772,76,184,7,,,,,,,0.0,2.82,0.0,0.0,1.27,1.32,198,9,575,76,143,22,31,4,1.04,0.23,111.51731385281386
True,False,100.0,100.0,122806,0,0,-3,3,0,3,3.3,0.0,3,244,0,48,False,174,247,52,66,2.3,False,450,0.7,False,,0,2,7,117567,0,274860,0,0,15.0,485,243.0,120,364,False,66,2217,1,4,8,34,0,0,0,7,0,0,1,360,277.2,500.6,263,103.7,27,3.1,2.7,5.8,35.03,0,0,0,0,0,0,0,253,115,75,58,130,86,144,83,,,,,,,0.13,0.0,0.11,0.24,1.42,1.38,167,100,636,247,244,105,245,78,1.1,0.32,77.11248214285715
True,False,100.0,100.0,149484,0,0,-1,1,2,2,2.0,0.0,0,500,0,49,False,174,422,44,77,3.4,False,466,0.2,False,,0,2,7,55695,0,44736,0,0,10.7,500,241.0,117,252,False,77,1119,0,1,4,11,0,0,0,1,0,0,5,207,220.4,49.2,74,34.6,12,0.88,0.23,1.11,13.2,0,0,0,0,0,0,0,287,106,363,125,301,91,344,116,,,,,,,0.07,0.0,0.02,0.09,1.06,0.88,503,88,256,168,99,20,343,129,0.97,0.32,46.21959340659341
True,False,0.0,0.0,578545,0,0,-1,1,0,2,0.0,0.0,0,289,0,50,False,84,346,39,698,1.0,False,499,0.5,False,,4,2,7,256190,0,261330,0,0,1.3,535,190.0,288,618,False,698,121,0,0,0,4,0,0,0,0,0,0,0,11,22.8,7.2,0,3.0,0,0.0,0.02,0.02,2.23,0,0,0,0,0,0,0,475,172,470,164,530,186,494,172,,,,,,,0.0,0.0,0.01,0.01,1.66,2.98,775,260,72,31,462,158,264,103,0.0,0.0,5.145
True,False,100.0,100.0,111782,0,0,0,0,0,1,0.0,0.0,1,434,0,51,False,174,152,45,46,2.2,False,522,0.1,False,,0,2,7,15716,0,19607,0,0,2.0,559,206.0,147,135,False,46,225,0,0,1,6,0,0,0,0,0,8,0,23,59.2,0.0,0,5.9,1,0.0,0.0,0.0,5.5,0,0,0,0,0,0,0,431,38,685,79,662,66,475,38,,,,,,,0.0,3.2,0.0,0.0,2.2,2.4,365,14,314,64,253,36,413,56,0.4,0.4,8.825
True,False,100.0,100.0,244954,0,0,-3,3,1,2,4.7,0.0,0,408,0,52,False,174,243,42,334,2.3,False,670,0.8,False,,0,2,7,267629,0,340115,0,0,13.1,576,200.0,174,308,False,334,2019,0,0,5,33,0,0,0,2,0,0,3,254,350.6,84.5,102,54.0,23,0.51,0.43,0.94,29.69,0,0,0,0,0,0,0,213,77,315,100,271,77,285,85,,,,,,,0.02,0.0,0.02,0.04,1.32,1.47,621,154,202,130,235,74,227,87,1.03,0.22,55.72389466089465
True,False,100.0,100.0,232653,0,0,-1,1,0,3,0.3,0.0,1,206,0,53,False,174,551,54,302,2.3,False,563,0.3,False,,0,2,7,112424,0,123002,0,0,12.2,601,241.0,170,562,False,302,1616,1,4,5,26,0,0,0,2,1,0,3,265,235.4,307.9,245,78.7,19,1.59,2.18,3.77,23.99,0,0,0,0,0,0,0,278,127,141,100,139,90,206,107,,,,,,,0.09,0.0,0.12,0.21,1.34,1.45,132,80,674,265,246,106,311,95,1.06,0.28,66.78070232545234
True,False,100.0,100.0,244850,0,0,8,-8,4,3,5.0,0.0,1,365,0,54,False,174,413,58,330,4.4,False,579,25.8,False,,0,2,7,7532072,0,5583080,0,0,27.8,618,241.0,5,524,False,330,3115,8,11,10,40,0,0,0,10,0,0,15,534,731.6,722.7,689,214.3,37,6.49,5.24,11.73,43.7,0,0,0,0,0,0,0,51,13,35,30,39,24,19,14,,,,,,,0.19,0.0,0.15,0.34,1.26,1.16,90,58,713,288,27,14,9,4,1.07,0.29,147.99378808691307
True,False,0.0,0.0,248164,0,0,0,0,0,1,0.0,0.0,0,504,0,55,False,122,3,40,345,0.0,False,620,0.0,False,,4,2,7,0,0,95,0,0,0.0,651,,409,618,False,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,603,63,588,50,547,31,603,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,656,46,95,29,610,63,801,82,0.0,0.0,0.0
True,False,0.0,0.0,514315,0,0,0,0,0,2,0.0,0.0,0,303,0,56,False,35,43,40,585,0.0,False,741,0.0,False,,4,2,7,0,0,19298,0,0,0.0,665,,409,618,False,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,626,224,613,222,573,212,626,224,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,685,196,124,66,633,223,559,194,0.0,0.0,0.0
True,False,100.0,75.0,166989,0,0,0,0,1,3,2.8,0.0,1,530,0,57,False,174,544,55,107,3.4,False,661,1.1,False,,0,2,7,396166,0,395518,0,0,22.0,691,21.0,194,121,False,107,3025,3,7,7,46,0,0,1,4,0,0,15,686,799.6,963.1,333,209.6,35,3.31,5.83,9.14,43.87,0,0,0,0,0,0,0,34,7,8,8,103,67,23,18,1.0,,,,2.0,,0.1,0.0,0.17,0.27,1.31,1.37,106,66,686,273,109,49,198,62,1.04,0.21,122.51025077700075
True,False,100.0,100.0,178301,0,0,2,-2,6,4,5.3,0.0,2,397,0,58,True,174,445,92,135,4.9,False,704,29.0,False,,0,2,7,6498525,0,6903884,0,0,20.2,736,241.0,144,607,False,135,2593,16,8,10,40,0,0,0,2,0,0,32,631,766.0,345.2,1148,223.8,31,15.12,2.07,17.19,38.62,0,0,0,0,0,0,0,40,6,118,10,6,4,15,5,,,,,1.0,,0.52,0.0,0.07,0.59,1.34,1.39,8,3,797,85,13,6,8,3,1.08,0.35,170.73677579365074
True,False,100.0,100.0,220362,0,0,-3,3,0,2,0.0,0.0,0,43,0,167,False,174,390,42,250,2.5,False,177,0.4,False,,0,2,7,122107,0,135167,0,0,7.9,196,73.0,55,210,False,250,851,1,0,3,12,0,0,0,3,0,0,0,133,169.6,75.6,51,29.7,9,0.37,0.37,0.74,16.7,0,0,0,0,0,0,0,336,123,328,105,337,113,365,123,,,,,,,0.04,0.0,0.04,0.08,1.77,1.27,617,150,198,126,203,62,285,110,0.95,0.32,33.165697268009765
True,False,100.0,100.0,449871,0,0,-2,2,0,3,2.3,0.0,3,19,0,233,False,174,389,48,414,2.5,False,525,2.1,False,,0,2,7,1449424,0,1485790,0,0,13.5,562,21.0,295,320,False,414,1613,3,0,6,23,0,0,0,4,0,0,5,324,358.0,194.8,215,77.0,20,2.12,0.84,2.96,23.66,0,0,0,0,0,0,0,203,88,213,143,165,105,211,110,,,,,,,0.12,0.0,0.05,0.17,1.32,1.28,312,202,521,166,210,87,136,45,1.12,0.33,66.15021639471638
True,False,100.0,0.0,176297,0,0,-4,4,1,3,0.0,0.0,0,325,0,385,False,174,525,66,131,3.8,False,564,3.7,False,,0,2,7,1845004,0,1964955,0,0,14.4,602,241.0,40,615,False,131,1414,6,4,7,15,0,0,0,2,0,0,9,333,398.4,451.1,369,122.1,16,4.67,3.43,8.1,21.68,0,0,0,0,0,0,0,181,76,87,68,91,60,110,70,,,2.0,,3.0,,0.3,0.0,0.22,0.52,1.38,0.95,40,19,765,329,66,32,102,32,1.02,0.45,94.94129745254745
True,False,,,515597,0,0,-1,1,0,2,0.0,0.0,0,293,0,598,False,174,603,39,589,0.8,False,79,0.2,False,,0,2,7,65189,0,59800,0,0,1.5,88,152.0,101,78,False,589,473,0,0,0,11,0,0,0,2,0,0,0,22,84.8,33.3,15,13.3,5,0.04,0.13,0.17,9.28,0,0,0,0,0,0,0,410,147,396,140,417,147,425,149,,,,,,,0.01,0.0,0.02,0.03,1.77,2.09,769,255,66,26,537,180,333,128,0.95,0.0,6.355
True,False,0.0,0.0,514287,0,0,0,0,0,2,0.0,0.0,0,462,0,640,False,55,358,40,583,0.0,False,647,0.1,False,,4,2,7,8500,0,8378,0,0,0.0,679,152.0,101,618,False,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,625,223,612,221,572,211,625,223,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,684,195,123,65,632,222,527,184,0.0,0.0,0.0
True,False,,,516159,0,0,0,0,0,1,0.0,0.0,0,396,0,641,False,174,603,40,591,0.0,False,740,0.5,False,,0,2,7,84557,0,55584,0,0,0.0,773,172.0,101,568,False,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,627,71,614,60,574,41,627,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,686,56,125,39,634,71,265,37,0.0,0.0,0.0
True,False,0.0,0.0,537403,0,0,-1,1,0,3,0.0,0.0,0,268,0,656,False,90,419,44,631,0.0,False,734,0.2,False,,4,2,7,59513,0,52012,0,0,0.0,767,241.0,156,369,False,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,680,263,675,263,651,253,680,263,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,544,326,297,24,686,265,390,132,0.0,0.0,0.0
True,False,,,577731,0,0,0,0,0,3,0.0,0.0,0,47,0,679,False,174,603,45,694,0.0,False,96,0.0,False,,0,2,7,2542,0,1889,0,0,0.0,102,241.0,310,577,False,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,758,319,755,319,738,311,758,319,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,472,298,421,102,761,320,706,289,0.0,0.0,0.0
True,False,,,559962,0,0,0,0,0,3,0.0,0.0,0,215,0,710,False,174,603,45,668,0.0,False,337,0.0,False,,0,2,7,695,0,453,0,0,0.0,366,241.0,310,31,False,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,752,316,748,316,732,308,752,316,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,465,295,414,99,755,317,753,315,0.0,0.0,0.0
True,False,,,204646,0,0,-2,2,1,3,0.7,0.0,1,125,0,725,False,174,603,53,193,2.4,False,418,0.2,False,,0,2,7,86563,0,68829,0,0,6.4,454,152.0,191,368,False,193,296,3,0,0,6,0,0,0,0,0,0,3,112,138.2,42.7,208,38.5,2,2.15,0.15,2.3,4.77,0,0,0,0,0,0,0,362,167,375,204,167,107,331,165,,,,,,,0.65,0.0,0.05,0.7,1.45,1.82,148,89,654,254,228,98,375,120,0.61,0.0,33.20446924603174
True,False,,,606798,0,0,0,0,0,2,0.0,0.0,0,27,0,731,False,174,603,45,732,1.1,False,244,0.1,False,,0,2,7,15448,0,11668,0,0,1.8,0,200.0,279,118,False,732,316,0,0,0,5,0,0,0,0,0,0,0,26,45.6,68.4,7,12.0,5,0.04,0.49,0.53,6.49,0,0,0,0,0,0,0,443,162,340,111,445,163,431,153,,,,,,,0.01,0.0,0.14,0.15,1.85,1.42,486,79,435,213,448,152,548,190,1.42,0.0,7.93
True,False,,,100037568,0,0,0,0,0,5,9.3,0.0,0,501,0,737,False,174,603,8,1,0.0,False,206,7.7,False,,0,2,7,265500,0,224959,0,0,131.2,225,200.0,34,55,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,9,3,4,0,1,6,25,556,6,534,6,485,6,556,6,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,795,11,6,6,566,6,402,3,0.0,0.0,105.60398385642138
True,False,,,174292,0,0,0,0,2,3,2.0,0.0,1,322,0,762,False,174,603,60,127,3.4,False,44,2.4,False,,0,2,7,839677,0,571943,0,0,7.3,441,200.0,55,413,False,127,740,3,2,3,8,0,0,2,2,0,0,6,158,200.6,232.5,242,67.2,9,4.43,1.16,5.59,11.11,0,0,0,0,0,0,0,311,141,185,127,143,92,244,125,,,,,,,0.54,0.0,0.14,0.68,1.35,0.97,74,46,726,297,110,50,126,41,1.09,0.36,42.880300505050506
True,False,0.0,0.0,232980,0,0,-2,2,0,2,0.0,0.0,0,348,0,59,False,146,274,43,310,2.7,False,0,0.1,False,,4,3,91,12506,0,29224,0,0,1.9,6,241.0,153,618,False,310,84,0,0,1,0,0,0,0,0,0,0,0,31,13.2,3.2,0,1.7,1,0.0,0.01,0.01,0.28,0,0,0,0,0,0,0,496,179,484,173,627,249,514,178,,,,,,,0.0,0.0,0.01,0.01,0.3,0.0,580,126,230,152,183,55,448,159,1.07,1.07,9.275
True,False,100.0,100.0,200785,0,0,-1,1,0,3,2.3,0.5,3,496,0,60,False,174,244,49,182,2.1,False,3,0.1,False,,0,3,91,16849,0,12793,0,0,11.8,10,229.0,276,276,False,182,1959,0,3,6,30,0,0,0,7,0,0,1,315,411.8,261.2,83,75.9,21,1.33,0.76,2.09,29.26,0,0,0,0,0,0,0,176,72,168,117,293,164,217,112,,,,,,,0.06,0.0,0.03,0.09,1.34,1.38,250,160,540,179,278,122,517,193,0.96,0.28,58.777329365079375
True,False,0.0,0.0,444180,0,0,0,0,0,3,0.0,0.0,0,210,0,61,False,133,78,45,398,0.0,False,32,0.1,False,,4,3,91,8381,0,46624,0,0,0.0,41,,409,618,False,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,701,274,697,274,678,265,701,274,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,392,241,341,45,706,275,472,172,0.0,0.0,0.0
True,False,100.0,100.0,111317,0,0,-1,1,0,3,1.3,0.5,3,109,0,62,False,174,32,49,42,1.8,False,98,0.0,False,,0,3,91,9328,0,8345,0,0,10.6,104,244.0,16,147,False,42,941,2,1,3,12,0,0,0,3,0,0,2,204,193.6,316.7,300,80.4,9,2.58,2.02,4.6,15.03,0,0,0,0,0,0,0,319,144,134,94,113,75,201,103,,,,,,,0.25,0.0,0.19,0.44,1.44,1.15,240,152,530,171,337,155,606,237,0.86,0.29,51.91449221611722
True,False,0.0,0.0,158499,0,0,-2,2,1,3,0.0,0.0,0,446,0,63,False,9,470,48,97,2.6,False,135,0.1,False,,2,3,91,50838,0,63311,0,0,15.8,145,243.0,406,435,False,97,2114,2,3,8,28,0,0,0,9,0,0,5,435,514.0,576.8,303,139.6,27,2.14,2.9,5.04,30.17,0,0,0,0,0,0,0,135,53,60,50,110,73,88,58,4.0,,,,,,0.09,0.0,0.12,0.21,1.28,1.19,288,187,497,151,192,79,437,151,1.15,0.34,81.76126794258373
True,False,0.0,0.0,155408,0,0,0,0,0,3,0.0,0.0,0,301,0,64,False,150,585,50,92,2.3,False,145,0.1,False,,3,3,91,60667,0,60285,0,0,16.4,156,241.0,116,40,False,92,2976,1,4,5,44,0,0,0,8,1,0,3,500,607.0,727.1,114,144.9,32,0.94,3.76,4.7,45.25,0,0,0,0,0,0,0,96,35,33,29,258,146,80,54,1.0,,2.0,,,,0.03,0.0,0.11,0.14,1.37,1.33,201,122,578,204,242,104,407,140,0.97,0.15,89.73977272727272
True,False,0.0,0.0,168636,0,0,-1,1,0,4,0.0,0.0,0,141,0,65,False,28,258,54,113,1.9,False,762,0.1,False,,2,3,91,47246,0,47831,0,0,5.9,228,219.0,21,188,False,113,330,2,1,2,3,0,0,0,2,0,0,4,97,104.0,56.1,207,35.9,2,2.73,0.26,2.99,6.38,0,0,0,0,0,0,0,395,36,353,39,169,35,341,37,,,4.0,,,,0.74,0.0,0.07,0.81,1.74,0.82,126,35,668,51,321,36,520,70,0.55,0.55,32.360392857142855
True,False,0.0,0.0,441240,0,0,0,0,0,3,0.0,0.0,0,437,0,66,False,53,49,50,389,0.0,False,217,0.0,False,,4,3,91,23,0,1460,0,0,0.0,240,,409,618,False,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,784,337,783,337,776,335,784,337,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,218,137,595,219,784,337,746,311,0.0,0.0,0.0
True,False,0.0,0.0,424044,0,0,0,0,0,3,0.0,0.0,0,177,0,67,False,129,71,45,355,0.0,False,672,0.0,False,,4,3,91,3525,0,19418,0,0,0.0,297,,409,618,False,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,700,273,696,273,676,264,700,273,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,388,240,337,44,705,274,566,215,0.0,0.0,0.0
True,False,100.0,75.0,463981,0,0,-1,1,0,2,0.4,0.4,0,216,0,68,False,174,587,39,449,1.7,False,305,0.5,False,,0,3,91,112677,0,110218,0,0,4.4,320,241.0,76,179,False,449,443,0,1,1,9,0,0,0,1,0,0,0,55,97.0,38.4,29,16.6,6,0.29,0.25,0.54,8.54,0,0,0,0,0,0,0,403,145,385,134,382,130,411,142,,,,,,,0.06,0.0,0.05,0.11,1.73,1.83,761,250,58,21,345,110,268,105,1.22,0.2,17.6345
True,False,100.0,100.0,523700,0,0,0,0,0,4,2.7,0.5,1,103,0,69,False,174,103,45,606,1.2,False,334,1.1,False,,0,3,91,485696,0,572087,0,0,4.4,363,39.0,149,267,False,606,105,1,0,0,2,0,0,0,1,0,0,1,67,58.2,39.1,70,16.6,0,1.05,0.12,1.17,2.05,0,0,0,0,0,0,0,433,42,383,44,310,44,412,42,,,,,,,0.9,0.0,0.1,1.0,1.76,1.71,438,70,387,11,437,45,196,31,0.0,0.0,20.325
True,False,100.0,100.0,544877,0,0,8,-8,2,2,2.3,0.5,6,358,0,70,False,174,176,53,638,3.5,False,360,20.0,False,,0,3,91,3604031,0,1437233,0,0,25.3,392,98.0,273,133,False,638,3336,2,6,9,45,0,0,0,4,0,0,10,550,694.0,642.0,238,157.3,38,0.6,2.57,3.17,48.69,0,0,0,0,0,0,0,59,23,46,7,145,19,67,7,,,,,,,0.02,0.0,0.07,0.09,1.31,1.21,157,20,663,255,93,16,16,4,1.03,0.24,131.87385281385284
True,False,100.0,100.0,222683,0,0,4,-4,4,3,2.0,0.5,3,264,0,71,False,174,456,59,265,4.6,False,368,11.0,False,,0,3,91,5516740,0,4388704,0,0,26.8,400,152.0,20,83,False,265,2339,12,6,13,29,0,0,0,8,0,0,14,532,700.0,654.1,771,212.0,29,10.05,3.66,13.71,32.6,0,0,0,0,0,0,0,58,17,44,37,27,15,20,15,,,,,1.0,,0.39,0.0,0.14,0.53,1.25,1.12,82,53,719,292,16,9,38,12,1.12,0.5,153.8161369047619
True,False,0.0,0.0,223911,0,0,-1,1,0,2,0.0,0.0,0,84,0,72,False,117,114,44,272,0.0,False,457,0.0,False,,4,3,91,287,0,6330,0,0,0.0,491,,409,618,False,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,673,258,667,257,640,255,673,258,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,514,96,267,176,680,257,639,222,0.0,0.0,0.0
True,False,0.0,0.0,533463,0,0,-5,5,2,3,0.0,0.0,0,102,0,74,False,9,545,45,619,3.5,False,532,0.9,False,,2,3,91,793396,0,704668,0,0,24.7,549,35.0,252,208,False,619,1998,7,4,7,23,0,0,0,3,0,0,7,432,624.6,496.8,754,187.2,21,8.42,3.24,11.66,31.96,0,0,0,0,0,0,0,86,32,77,59,29,17,46,34,,,,,,,0.38,0.0,0.15,0.53,1.44,1.04,447,282,396,86,90,41,215,68,0.95,0.32,111.83096212121211
True,False,0.0,0.0,495145,0,0,0,0,0,1,0.0,0.0,0,10,0,75,False,44,27,40,530,0.0,False,542,0.0,False,,4,3,91,0,0,3161,0,0,0.0,577,,409,618,False,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,619,70,606,59,565,40,619,70,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,676,55,115,38,626,70,668,73,0.0,0.0,0.0
True,False,0.0,0.0,168991,0,0,-2,2,0,3,0.0,0.0,0,414,0,76,False,144,273,48,114,1.0,False,76,0.0,False,,4,3,91,6119,0,11274,0,0,2.1,585,58.0,378,618,False,114,176,0,0,0,4,0,0,0,1,0,0,0,52,54.0,102.4,47,20.4,1,0.55,0.97,1.52,3.35,0,0,0,0,0,0,0,438,199,296,175,347,186,397,191,,,3.0,,,,0.28,0.0,0.5,0.78,1.71,2.05,289,188,498,152,515,236,596,232,0.51,0.0,10.39
True,False,100.0,75.0,503139,0,0,-3,3,0,3,1.1,0.4,1,10,0,77,False,174,552,47,559,1.3,False,607,0.0,False,,0,3,91,3384,0,6964,0,0,5.5,640,241.0,153,424,False,559,745,0,0,3,8,0,0,0,3,0,0,0,132,141.6,171.6,118,43.2,8,0.73,1.0,1.73,10.14,0,0,0,0,0,0,0,360,165,229,149,254,144,310,158,,,,,,,0.09,0.0,0.12,0.21,1.22,0.97,342,222,484,140,422,197,615,243,0.97,0.36,28.52608895271395
True,False,100.0,100.0,437730,0,0,2,-2,4,3,4.7,0.5,16,31,0,78,False,174,169,57,375,4.5,False,609,8.0,False,,0,3,91,3623976,0,2938239,0,0,28.9,642,81.0,341,115,False,375,3202,11,7,11,41,0,0,0,9,0,0,14,571,792.2,688.9,1204,267.8,36,9.51,4.43,13.94,44.18,0,0,0,0,0,0,0,35,8,38,32,4,2,9,6,,,,,,,0.27,0.0,0.12,0.39,1.24,1.15,97,64,709,286,22,11,49,15,1.01,0.31,162.00027380952383
True,False,100.0,100.0,221466,0,0,-4,4,1,2,1.0,0.5,6,324,0,79,False,174,196,46,258,1.8,False,610,0.3,False,,0,3,91,77865,0,150049,0,0,6.7,643,10.0,122,188,False,258,1103,0,0,2,17,0,0,0,5,0,0,3,114,271.6,84.2,39,39.6,13,0.84,0.48,1.32,14.76,0,0,0,0,0,0,0,259,96,317,101,357,121,325,106,,,,,,,0.07,0.0,0.04,0.11,1.2,1.39,355,51,454,219,332,108,300,117,1.06,0.16,30.399528944911296
True,False,0.0,0.0,224995,0,0,-2,2,1,3,0.0,0.0,0,308,0,80,False,13,442,48,277,1.9,False,621,0.1,False,,2,3,91,69200,0,83138,0,0,4.8,652,48.0,195,336,False,277,229,1,1,0,4,0,0,0,0,0,0,2,90,112.0,115.3,195,42.3,1,1.18,1.29,2.47,4.08,0,0,0,0,0,0,0,384,182,280,170,183,115,313,159,,,,,,,0.46,0.0,0.51,0.97,1.6,1.57,301,196,510,160,317,143,457,164,0.39,0.0,26.066
